bar,equity
1648,9924.74
1649,9924.74
1650,9924.74
1651,9924.74
1652,9924.74
1653,9924.74
1654,9924.74
1655,9924.74
1656,9927.94
1657,9927.94
1658,9927.94
1659,9927.94
1660,9927.94
1661,9927.94
1662,9927.94
1663,9927.94
1664,9927.94
1665,9927.94
1666,9927.94
1667,9927.94
1668,9924.23
1669,9924.23
1670,9924.23
1671,9924.23
1672,9924.23
1673,9924.23
1674,9924.23
1675,9924.23
1676,9924.23
1677,9924.23
1678,9924.23
1679,9924.23
1680,9924.23
1681,9924.23
1682,9924.23
1683,9924.23
1684,9924.23
1685,9924.23
1686,9924.23
1687,9924.23
1688,9924.23
1689,9924.23
1690,9924.23
1691,9924.23
1692,9922.02
1693,9922.02
1694,9917.94
1695,9917.94
1696,9917.94
1697,9917.94
1698,9913.63
1699,9913.63
1700,9913.63
1701,9913.63
