bar,equity
1648,9895.16
1649,9895.16
1650,9895.16
1651,9895.16
1652,9895.16
1653,9895.16
1654,9895.16
1655,9895.16
1656,9895.16
1657,9895.16
1658,9895.16
1659,9895.16
1660,9895.16
1661,9895.16
1662,9895.16
1663,9895.16
1664,9895.16
1665,9895.16
1666,9895.16
1667,9895.16
1668,9892.11
1669,9892.11
1670,9892.11
1671,9892.11
1672,9892.11
1673,9892.11
1674,9892.11
1675,9892.11
1676,9892.11
1677,9892.11
1678,9892.11
1679,9892.11
1680,9892.11
1681,9892.11
1682,9892.11
1683,9892.11
1684,9892.11
1685,9892.11
1686,9893.38
1687,9893.38
1688,9893.38
1689,9893.38
1690,9893.38
1691,9893.38
1692,9892.04
1693,9892.04
1694,9889.04
1695,9889.04
1696,9889.04
1697,9887.28
1698,9884.1
1699,9884.1
1700,9884.1
1701,9884.1
